timestamp,ip,packet_size,request_rate,label
1730922233.672663,192.168.0.212,636,30,Normal
1730922240.5414882,192.168.0.239,1080,48,Normal
1730922243.6803412,192.168.0.81,992,4,DDOS
1730922250.5576863,192.168.0.33,1227,18,Port_Scan
1730922253.6922178,192.168.0.250,975,71,DDOS
1730922260.5604641,192.168.0.59,1096,59,DDOS
1730922263.699735,192.168.0.85,976,6,Normal
1730922270.5714135,192.168.0.241,1438,60,Normal
1730922273.71322,192.168.0.96,885,81,DDOS
1730922280.5794525,192.168.0.22,899,81,Port_Scan
1730922283.7263372,192.168.0.210,1365,17,Normal
1730922290.5895193,192.168.0.208,1002,28,Normal
1730922293.7353554,192.168.0.216,944,90,DDOS
1730922300.6065106,192.168.0.167,834,8,Port_Scan
1730922303.7452796,192.168.0.210,582,16,DDOS
1730922310.6223793,192.168.0.150,1450,17,Port_Scan
1730922313.7596214,192.168.0.113,1257,77,Port_Scan
1730922320.6303997,192.168.0.234,917,67,DDOS
1730922323.77162,192.168.0.41,1388,82,Port_Scan
1730922330.6323638,192.168.0.22,1244,9,DDOS
1730922333.7843506,192.168.0.202,1160,74,Normal
1730922340.644509,192.168.0.90,1074,42,Normal
1730922343.7996347,192.168.0.249,969,98,Normal
1730922350.6516795,192.168.0.124,514,41,DDOS
1730922353.8014424,192.168.0.234,797,25,Normal
1730922360.659896,192.168.0.5,745,97,Normal
1730922363.8175063,192.168.0.68,592,39,Normal
1730922370.6755598,192.168.0.164,1325,26,DDOS
1730922373.8275397,192.168.0.215,791,60,Normal
1730922380.6870809,192.168.0.235,1033,22,DDOS
1730922383.8416789,192.168.0.82,1495,28,Normal
1730922390.703705,192.168.0.140,1143,93,Normal
1730922393.8517306,192.168.0.55,1294,68,Port_Scan
1730922400.7088697,192.168.0.45,556,59,Normal
1730922403.8636892,192.168.0.222,696,16,DDOS
1730922410.7206123,192.168.0.108,976,30,Port_Scan
1730922413.8765845,192.168.0.4,1481,8,DDOS
1730922420.7336724,192.168.0.247,819,8,DDOS
1730922423.878081,192.168.0.231,603,2,DDOS
1730922430.74995,192.168.0.138,533,91,Normal
1730922433.8832004,192.168.0.252,1288,4,DDOS
1730922440.758761,192.168.0.164,877,72,Normal
1730922443.8959417,192.168.0.189,1050,85,DDOS
1730922450.7677424,192.168.0.11,595,54,DDOS
1730922453.8993537,192.168.0.150,1018,69,Port_Scan
1730922460.7821229,192.168.0.217,1068,22,Port_Scan
1730922463.9119,192.168.0.151,915,1,Port_Scan
1730922470.7960796,192.168.0.4,1447,13,Port_Scan
1730922473.9210484,192.168.0.248,884,4,DDOS
1730922480.802939,192.168.0.119,579,59,Port_Scan
1730922483.925121,192.168.0.103,666,6,DDOS
1730922490.8231652,192.168.0.243,1075,55,Normal
1730922493.930913,192.168.0.193,1499,81,DDOS
1730922500.8339624,192.168.0.140,1306,32,Port_Scan
1730922503.938347,192.168.0.57,542,98,Port_Scan
1730922510.836379,192.168.0.251,722,94,DDOS
1730922513.9412096,192.168.0.163,736,43,Normal
1730922520.8471227,192.168.0.246,1042,90,Normal
1730922523.9551635,192.168.0.226,916,96,Normal
1730922530.8624065,192.168.0.129,581,95,Port_Scan
1730922533.9619977,192.168.0.186,787,34,Normal
1730922540.8761272,192.168.0.42,744,49,Normal
1730922543.9640977,192.168.0.243,601,35,Port_Scan
1730922550.8904004,192.168.0.77,832,27,DDOS
1730922553.9774737,192.168.0.40,1057,81,DDOS
1730922560.9065022,192.168.0.172,500,3,Normal
1730922563.9833245,192.168.0.15,1413,26,DDOS
1730922570.9192781,192.168.0.23,1317,30,Port_Scan
1730922573.9883723,192.168.0.236,692,54,Normal
1730922580.9253402,192.168.0.27,1159,60,DDOS
1730922583.997625,192.168.0.144,1399,23,Normal
1730922590.9357219,192.168.0.124,581,22,DDOS
1730922594.00567,192.168.0.218,1101,7,DDOS
1730922600.9506598,192.168.0.55,1213,99,Normal
1730922604.0123127,192.168.0.63,1231,96,Normal
1730922610.9527302,192.168.0.219,1330,79,Port_Scan
1730922614.0157702,192.168.0.113,1477,79,DDOS
1730922620.9586465,192.168.0.225,918,54,DDOS
1730922624.0206707,192.168.0.208,963,13,DDOS
1730922630.9630919,192.168.0.35,1127,3,Port_Scan
1730922634.0235717,192.168.0.112,1077,58,Normal
1730922640.9744277,192.168.0.108,792,75,Port_Scan
1730922644.0327113,192.168.0.231,1036,71,Port_Scan
1730922650.9895754,192.168.0.204,669,15,DDOS
1730922654.0364506,192.168.0.189,1493,70,Normal
1730922661.0058565,192.168.0.208,1287,46,Normal
1730922664.0394564,192.168.0.148,728,18,Normal
1730922671.010948,192.168.0.174,702,78,DDOS
1730922674.0545409,192.168.0.98,951,31,Port_Scan
1730922681.0215955,192.168.0.161,1266,32,DDOS
1730922684.0606632,192.168.0.217,517,2,Port_Scan
1730922691.0385303,192.168.0.172,1417,12,Normal
1730922694.0645156,192.168.0.19,1223,22,Port_Scan
1730922701.0540943,192.168.0.17,606,6,Port_Scan
1730922704.072761,192.168.0.143,905,93,DDOS
1730922711.060098,192.168.0.171,1417,60,DDOS
1730922714.0892396,192.168.0.66,556,97,Normal
1730922721.0657902,192.168.0.97,743,94,Port_Scan
1730922724.0991218,192.168.0.49,1411,31,DDOS
1730922731.0799506,192.168.0.104,1192,16,Normal
1730922734.107102,192.168.0.198,1166,69,Port_Scan
1730922741.092572,192.168.0.140,897,51,Port_Scan
1730922744.116142,192.168.0.62,1265,58,Normal
1730922751.102945,192.168.0.236,746,60,Normal
1730922754.1174815,192.168.0.72,1323,45,Normal
1730922761.1129186,192.168.0.187,1206,90,Normal
1730922764.121358,192.168.0.109,792,47,Port_Scan
1730922771.1149662,192.168.0.175,969,75,Normal
1730922774.1305478,192.168.0.107,790,93,DDOS
1730922781.1208348,192.168.0.179,622,12,Normal
1730922799.4171991,192.168.0.96,639,18,Port_Scan
1730922809.423839,192.168.0.163,1010,64,DDOS
1730922809.4498298,192.168.0.89,960,41,Normal
1730922819.4280198,192.168.0.5,781,60,DDOS
1730922819.460019,192.168.0.31,896,72,Port_Scan
1730922829.4361064,192.168.0.61,879,73,DDOS
1730922829.4681315,192.168.0.235,1333,52,Normal
1730922839.4523618,192.168.0.251,563,56,Port_Scan
1730922839.4830067,192.168.0.150,1465,58,Port_Scan
1730922849.460309,192.168.0.82,1216,75,DDOS
1730922849.4923103,192.168.0.132,1316,43,Normal
1730922859.471601,192.168.0.252,1372,41,Port_Scan
1730922859.502607,192.168.0.152,1244,82,Port_Scan
1730922869.4789698,192.168.0.69,892,94,DDOS
1730922869.5086262,192.168.0.218,1234,61,Port_Scan
1730922879.4865086,192.168.0.127,554,94,Normal
1730922879.5135136,192.168.0.139,852,71,Normal
1730922889.4953134,192.168.0.91,1305,36,DDOS
1730922889.5263345,192.168.0.77,872,23,DDOS
1730922899.503151,192.168.0.206,832,1,Port_Scan
1730922899.5351582,192.168.0.166,872,41,Port_Scan
1730922909.50518,192.168.0.211,724,1,Port_Scan
1730922909.553182,192.168.0.181,688,60,Port_Scan
1730922919.5103164,192.168.0.154,594,40,DDOS
1730922919.5582907,192.168.0.230,703,19,Normal
1730922929.521294,192.168.0.5,701,96,DDOS
1730922929.5682943,192.168.0.104,568,15,DDOS
1730922939.5343652,192.168.0.2,1193,27,Normal
1730922939.5813613,192.168.0.218,1444,72,DDOS
1730922949.5433884,192.168.0.4,1177,24,Normal
1730922949.591388,192.168.0.116,1200,46,Normal
1730922959.5519264,192.168.0.36,1401,81,DDOS
1730922959.5999258,192.168.0.110,1394,16,Normal
1730922969.5624266,192.168.0.189,1154,71,Normal
1730922969.6094267,192.168.0.75,1149,75,DDOS
1730922979.5713985,192.168.0.26,1457,47,Port_Scan
1730922979.6183884,192.168.0.204,1326,11,DDOS
1730922989.582859,192.168.0.143,591,29,Port_Scan
1730922989.6308575,192.168.0.115,1226,70,Normal
1730922999.5978782,192.168.0.239,618,66,Normal
1730922999.6458852,192.168.0.31,1202,4,Port_Scan
1730923009.6008556,192.168.0.26,854,17,Port_Scan
1730923009.6629586,192.168.0.115,1193,74,Normal
1730923019.6096659,192.168.0.136,660,50,DDOS
1730923019.6716003,192.168.0.58,832,66,DDOS
1730923029.623989,192.168.0.200,619,62,DDOS
1730923029.6878412,192.168.0.117,529,22,Normal
1730923039.6273549,192.168.0.45,1478,16,DDOS
1730923039.70536,192.168.0.69,1476,40,Port_Scan
1730923049.6347008,192.168.0.6,1211,70,Normal
1730923049.713709,192.168.0.182,1483,65,DDOS
1730923059.6483433,192.168.0.23,1330,60,Port_Scan
1730923059.7278597,192.168.0.10,1254,64,Normal
1730923069.662169,192.168.0.172,1406,15,Port_Scan
1730923069.7421713,192.168.0.39,1322,3,DDOS
1730923079.6787086,192.168.0.208,858,41,DDOS
1730923079.7587075,192.168.0.146,790,63,DDOS
1730923089.6843882,192.168.0.139,717,39,Normal
1730923089.7629566,192.168.0.66,1089,76,Normal
1730923099.6994932,192.168.0.144,1141,97,DDOS
1730923099.778848,192.168.0.240,609,82,Normal
1730923109.7157805,192.168.0.132,1304,58,DDOS
1730923109.7956846,192.168.0.71,1474,13,Normal
1730923119.7327054,192.168.0.138,761,20,Normal
1730923119.810705,192.168.0.188,559,46,Port_Scan
1730923129.7474911,192.168.0.34,1472,15,Normal
1730923129.8253238,192.168.0.5,1257,51,Normal
1730923139.757379,192.168.0.60,1135,36,DDOS
1730923139.836384,192.168.0.69,1475,21,Normal
1730923149.7675276,192.168.0.133,934,24,Normal
1730923149.846577,192.168.0.190,703,12,DDOS
1730923159.7837355,192.168.0.214,1494,88,DDOS
1730923159.862039,192.168.0.22,881,40,Port_Scan
1730923169.7895014,192.168.0.103,1497,76,Normal
1730923169.868501,192.168.0.93,1197,98,Normal
1730923179.8056822,192.168.0.159,1396,67,DDOS
1730923179.8825235,192.168.0.111,1211,2,Normal
1730923189.8133972,192.168.0.184,1268,85,Port_Scan
1730923189.8933969,192.168.0.170,1379,40,DDOS
1730923199.8257544,192.168.0.66,913,55,Port_Scan
1730923199.9058118,192.168.0.152,1247,42,Port_Scan
1730923209.8321977,192.168.0.238,641,22,Port_Scan
1730923209.9097767,192.168.0.26,1181,67,Port_Scan
1730923219.8467748,192.168.0.90,1009,74,Port_Scan
1730923219.925361,192.168.0.5,953,98,Port_Scan
1730923229.863573,192.168.0.181,1016,87,Port_Scan
1730923229.9426286,192.168.0.18,1339,83,Port_Scan
1730923239.8772733,192.168.0.213,522,56,Normal
1730923239.9558597,192.168.0.38,1464,15,DDOS
1730923249.8897302,192.168.0.54,985,81,Normal
1730923249.9958322,192.168.0.119,1427,33,DDOS
1730923259.8936448,192.168.0.14,1445,3,Normal
1730923260.0047019,192.168.0.18,930,54,DDOS
1730923269.9101057,192.168.0.17,745,34,Normal
1730923270.0201046,192.168.0.203,1004,60,Normal
1730923279.9156926,192.168.0.102,533,63,DDOS
1730923280.0264657,192.168.0.167,508,66,Normal
1730923289.9185157,192.168.0.32,854,51,Port_Scan
1730923290.0439365,192.168.0.168,920,42,Port_Scan
1730923299.9226437,192.168.0.83,1225,96,DDOS
1730923300.0488365,192.168.0.182,1020,60,Port_Scan
1730923309.9334276,192.168.0.193,1205,57,Normal
1730923310.0564284,192.168.0.73,1100,71,DDOS
1730923319.945265,192.168.0.142,1465,68,Normal
1730923320.0698757,192.168.0.67,1209,33,Port_Scan
1730923329.9596395,192.168.0.151,1078,59,DDOS
1730923330.0837264,192.168.0.55,1297,41,Port_Scan
1730923339.96457,192.168.0.9,1108,98,Port_Scan
1730923340.090824,192.168.0.208,1115,53,DDOS
1730923349.9766774,192.168.0.224,1220,97,Port_Scan
1730923350.1033275,192.168.0.249,965,87,Normal
1730923400.004164,192.168.0.112,1379,43,DDOS
1730923400.1441646,192.168.0.169,1092,29,DDOS
1730923410.0153828,192.168.0.111,614,8,DDOS
1730923410.1583827,192.168.0.170,1219,55,Normal
1730923420.0282073,192.168.0.104,1358,73,DDOS
1730923420.1699638,192.168.0.136,812,85,DDOS
1730923430.0415275,192.168.0.114,1042,15,Normal
1730923430.1836414,192.168.0.211,1091,33,Normal
1730923440.0573633,192.168.0.51,844,52,Normal
1730923440.1973603,192.168.0.34,602,35,Port_Scan
1730923450.0719593,192.168.0.119,1262,97,DDOS
1730923450.2125683,192.168.0.221,990,95,Normal
1730923460.0782912,192.168.0.88,683,54,DDOS
1730923460.2212925,192.168.0.108,718,69,Normal
1730923470.0930622,192.168.0.250,652,92,Port_Scan
1730923470.2354105,192.168.0.149,1034,27,Port_Scan
1730923480.1074626,192.168.0.200,808,90,Normal
1730923480.2484634,192.168.0.21,1059,82,DDOS
1730923490.115234,192.168.0.102,1053,60,Normal
1730923490.258231,192.168.0.7,1274,5,Port_Scan
1730923500.129237,192.168.0.37,585,47,Normal
1730923500.2732728,192.168.0.5,1203,64,Port_Scan
1730923510.13078,192.168.0.145,927,11,Normal
1730923510.2865787,192.168.0.46,775,97,DDOS
1730923520.132375,192.168.0.82,1092,89,Normal
1730923520.2901165,192.168.0.83,1394,82,Port_Scan
1730923530.136741,192.168.0.226,661,46,Port_Scan
1730923530.2953355,192.168.0.196,1421,37,Normal
1730923540.1509216,192.168.0.23,922,12,Port_Scan
1730923540.307816,192.168.0.62,695,93,Normal
1730923550.1623948,192.168.0.120,912,67,Port_Scan
1730923550.3196905,192.168.0.45,751,57,DDOS
1730923560.1706407,192.168.0.229,1408,20,DDOS
1730923560.3281302,192.168.0.183,1087,19,Port_Scan
1730923570.179831,192.168.0.105,595,29,DDOS
1730923570.3391235,192.168.0.165,1323,34,Port_Scan
1730923580.183842,192.168.0.16,1442,99,Port_Scan
1730923580.3424046,192.168.0.138,750,73,DDOS
1730923590.1942887,192.168.0.45,872,77,DDOS
1730923590.3490114,192.168.0.58,791,34,Port_Scan
1730923600.195918,192.168.0.13,1269,98,Port_Scan
1730923600.351345,192.168.0.93,656,49,Normal
1730923610.2116182,192.168.0.160,1187,29,Port_Scan
1730923610.3526213,192.168.0.248,682,54,DDOS
1730923620.2217731,192.168.0.53,945,36,DDOS
1730923620.364046,192.168.0.160,914,44,Normal
1730923630.2367804,192.168.0.66,810,23,Normal
1730923630.3798783,192.168.0.92,1302,42,Port_Scan
1730923640.2473404,192.168.0.244,542,2,DDOS
1730923640.390343,192.168.0.133,678,98,Normal
1730923650.2636812,192.168.0.49,1454,87,Port_Scan
1730923650.40669,192.168.0.123,903,40,Port_Scan
1730923660.267193,192.168.0.180,1018,76,Normal
1730923660.4084258,192.168.0.191,516,65,Port_Scan
1730923670.2687407,192.168.0.221,848,14,DDOS
1730923670.4124217,192.168.0.104,1057,66,Normal
1730923680.2853148,192.168.0.184,937,22,Port_Scan
1730923680.424311,192.168.0.162,755,83,DDOS
1730923690.2949414,192.168.0.158,1445,54,Port_Scan
1730923690.4379666,192.168.0.81,726,13,Port_Scan
1730923700.3115494,192.168.0.148,530,1,Port_Scan
1730923700.452538,192.168.0.134,851,34,Normal
1730923710.3266795,192.168.0.65,1299,40,Normal
1730923710.467668,192.168.0.216,1392,12,Port_Scan
1730923720.3287556,192.168.0.154,1150,31,DDOS
1730923720.4707549,192.168.0.132,832,1,Normal
1730923730.3302636,192.168.0.31,520,19,Port_Scan
1730923730.4875124,192.168.0.40,1053,22,Normal
1730923740.334235,192.168.0.183,1075,18,Port_Scan
1730923740.4942372,192.168.0.244,1138,12,Port_Scan
1730923750.3368125,192.168.0.64,849,99,Port_Scan
1730923750.510702,192.168.0.140,1469,81,DDOS
1730923760.3420753,192.168.0.241,1151,28,DDOS
1730923760.5127478,192.168.0.68,1141,46,Normal
1730923770.3555503,192.168.0.60,654,62,Normal
1730923770.527717,192.168.0.193,556,37,Port_Scan
1730923780.3673127,192.168.0.140,961,88,Normal
1730923780.5423126,192.168.0.110,844,32,Port_Scan
1730923790.3843145,192.168.0.48,1123,89,Port_Scan
1730923810.4027522,192.168.0.154,826,72,DDOS
1730923810.5767539,192.168.0.13,992,16,Normal
1730923820.414565,192.168.0.47,988,75,Normal
1730923820.5885644,192.168.0.88,1396,61,Normal
1730923830.4237998,192.168.0.96,891,92,DDOS
1730923830.594802,192.168.0.201,876,11,Normal
1730923840.4294744,192.168.0.162,1450,94,Normal
1730923840.602477,192.168.0.210,1215,34,Normal
1730923850.4388835,192.168.0.186,983,28,Port_Scan
1730923850.6108913,192.168.0.177,885,64,Port_Scan
1730923860.4422376,192.168.0.74,944,11,Normal
1730923860.61629,192.168.0.53,574,36,Normal
1730923870.4537132,192.168.0.240,502,28,DDOS
1730923870.627817,192.168.0.114,1136,64,Port_Scan
1730923880.462414,192.168.0.62,1031,66,Normal
1730923880.6364143,192.168.0.242,651,58,Normal
1730923890.4704583,192.168.0.95,890,68,Port_Scan
1730923890.6421087,192.168.0.216,922,89,Normal
1730923900.4819582,192.168.0.239,1103,75,Port_Scan
1730923900.6546986,192.168.0.114,1489,83,DDOS
1730923910.4850593,192.168.0.110,931,3,Normal
1730923910.6610522,192.168.0.153,1217,3,Normal
1730923920.4947991,192.168.0.205,1280,19,Port_Scan
1730923920.6668863,192.168.0.156,1223,13,Normal
1730923930.4998193,192.168.0.87,934,73,Port_Scan
1730923930.6723883,192.168.0.82,1199,33,Normal
1730923940.5047557,192.168.0.218,1099,48,Normal
1730923940.677172,192.168.0.193,641,41,Normal
1730923950.5137525,192.168.0.48,1325,19,Normal
1730923950.6884239,192.168.0.46,1222,48,Port_Scan
1730923960.5161698,192.168.0.34,852,22,Normal
1730923960.70307,192.168.0.72,832,91,Port_Scan
1730923970.518718,192.168.0.202,950,90,DDOS
1730923970.7064292,192.168.0.191,689,37,DDOS
1730923980.5248044,192.168.0.173,833,93,Port_Scan
1730923980.7130017,192.168.0.218,754,64,Port_Scan
1730923990.5422688,192.168.0.145,1111,50,DDOS
1730923990.7285082,192.168.0.195,714,18,DDOS
1730924000.5550687,192.168.0.247,961,10,DDOS
1730924000.7457428,192.168.0.25,1169,56,Normal
1730924010.5649872,192.168.0.5,837,3,DDOS
1730924010.7510426,192.168.0.146,826,58,DDOS
1730924020.5796313,192.168.0.229,534,79,Normal
1730924020.7531385,192.168.0.124,883,43,Normal
1730924030.5864372,192.168.0.208,746,11,Normal
1730924030.7581136,192.168.0.88,511,75,Port_Scan
1730924040.5880141,192.168.0.193,706,89,DDOS
1730924040.7640145,192.168.0.61,1160,47,Normal
1730924050.5912194,192.168.0.73,1228,50,Port_Scan
1730924050.7802072,192.168.0.245,814,63,DDOS
1730924060.6042101,192.168.0.140,1303,51,Normal
1730924060.792334,192.168.0.238,672,44,Port_Scan
1730924070.6176245,192.168.0.68,780,21,DDOS
1730924070.807229,192.168.0.203,1096,48,Port_Scan
1730924080.6257908,192.168.0.92,855,58,DDOS
1730924080.8133407,192.168.0.9,611,37,Normal
1730924090.6397908,192.168.0.74,1278,8,DDOS
1730924090.8278,192.168.0.56,817,43,Port_Scan
1730924100.654987,192.168.0.165,1247,49,Port_Scan
1730924100.8306658,192.168.0.59,754,35,DDOS
1730924110.66229,192.168.0.166,1448,79,Port_Scan
1730924110.8352914,192.168.0.119,1305,51,DDOS
1730924120.677919,192.168.0.56,1443,76,Port_Scan
1730924120.8518994,192.168.0.80,1378,44,Normal
1730924130.6907814,192.168.0.130,818,53,Normal
1730924130.8627834,192.168.0.145,931,35,Normal
1730924140.699886,192.168.0.16,794,22,DDOS
1730924140.8749526,192.168.0.253,921,1,DDOS
1730924150.7040339,192.168.0.173,683,9,Normal
1730924150.8782184,192.168.0.45,520,24,Port_Scan
1730924160.7061656,192.168.0.210,625,33,Port_Scan
1730924160.8800747,192.168.0.145,1411,73,Normal
1730924170.7169046,192.168.0.84,1194,48,Normal
1730924170.892904,192.168.0.215,634,21,Normal
1730924180.7233377,192.168.0.150,604,70,DDOS
1730924180.8980436,192.168.0.13,1211,96,Normal
1730924190.7262323,192.168.0.40,988,15,DDOS
1730924190.899205,192.168.0.159,756,51,Port_Scan
1730924200.740586,192.168.0.235,1375,7,DDOS
1730924200.9151742,192.168.0.50,1131,6,DDOS
1730924210.7464101,192.168.0.224,1332,76,Port_Scan
1730924210.9177234,192.168.0.52,1102,61,DDOS
1730924220.7574227,192.168.0.49,1333,59,Port_Scan
1730924220.9304476,192.168.0.194,1046,8,Port_Scan
1730924230.7704897,192.168.0.191,855,68,Normal
1730924230.9454916,192.168.0.93,796,43,Normal
1730924240.7744012,192.168.0.221,1277,82,Normal
1730924240.948535,192.168.0.59,1397,16,DDOS
1730924250.7887483,192.168.0.214,883,93,Normal
1730924250.9633317,192.168.0.94,859,56,Port_Scan
1730924260.8034527,192.168.0.61,772,55,DDOS
1730924260.9774463,192.168.0.58,903,14,Normal
1730924270.813903,192.168.0.143,906,18,Port_Scan
1730924270.9853675,192.168.0.217,646,32,Normal
1730924280.8225522,192.168.0.218,1455,34,DDOS
1730924280.9954565,192.168.0.113,731,4,Normal
1730924290.831283,192.168.0.140,537,59,Port_Scan
1730924291.00303,192.168.0.150,1216,9,Port_Scan
1730924300.8423913,192.168.0.114,1370,30,Port_Scan
1730924301.0164206,192.168.0.105,892,56,Normal
1730924310.8455312,192.168.0.185,512,2,Normal
1730924311.0337687,192.168.0.214,573,53,Port_Scan
1730924320.85577,192.168.0.180,568,56,Port_Scan
1730924321.045672,192.168.0.187,844,55,Port_Scan
1730924330.8604636,192.168.0.126,600,19,Port_Scan
1730924331.0492742,192.168.0.86,1139,69,DDOS
1730924340.8747303,192.168.0.170,766,42,Port_Scan
1730924341.0619576,192.168.0.119,857,30,Normal
1730924350.8882759,192.168.0.203,1306,24,Normal
1730924351.0774095,192.168.0.171,1468,60,Port_Scan
1730924360.8947778,192.168.0.186,894,60,Port_Scan
1730924361.0849066,192.168.0.244,1445,45,Port_Scan
1730924370.9086208,192.168.0.209,1337,86,Normal
1730924371.0986621,192.168.0.53,1497,73,DDOS
1730924380.918712,192.168.0.109,1303,57,Port_Scan
1730924381.1077902,192.168.0.158,833,77,DDOS
1730924390.9288435,192.168.0.202,1059,37,DDOS
1730924391.1178465,192.168.0.31,947,12,Port_Scan
1730924400.932742,192.168.0.77,1251,69,DDOS
1730924401.1348016,192.168.0.146,1097,88,DDOS
1730924410.942801,192.168.0.210,1375,69,Port_Scan
1730924411.1448035,192.168.0.163,539,78,Normal
1730924420.9554636,192.168.0.182,1245,94,DDOS
1730924421.1574638,192.168.0.101,1111,17,DDOS
1730924430.9655292,192.168.0.93,962,7,DDOS
1730924431.1707287,192.168.0.240,1031,3,Port_Scan
1730924440.97873,192.168.0.234,1228,83,DDOS
1730924441.186729,192.168.0.20,901,42,Normal
1730924450.9916625,192.168.0.154,1497,9,Port_Scan
1730924451.1977024,192.168.0.220,737,71,Port_Scan
1730924460.9948518,192.168.0.111,701,95,Port_Scan
